2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5_2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2_6
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7_2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6_4
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,5_5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,6_6
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,2,2,0,0,0,1,0,0,0,0,0,7_3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,4_5
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,4_6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,4_2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,1_4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,0,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,3_5
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,2,2,0,0,0,0,2,1,1,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,5_1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,1,2,0,0,0,0,1,0,1,2,2,0,0,0,1,1,0,0,0,0,6_3
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2,2,0,0,0,0,1,2,2,2,2,0,0,0,1,1,0,0,0,0,7_7
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2,1,0,0,0,0,1,2,2,2,1,0,0,0,1,1,0,0,0,1,5_6
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2,2,2,0,0,0,1,2,2,2,1,0,0,0,1,1,0,0,0,1,2_7
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2,2,2,0,0,0,1,2,2,2,1,0,0,0,1,1,0,0,0,1,1_6
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2,2,2,0,0,0,1,2,2,2,1,0,0,0,1,1,0,0,0,1,7_4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,1,2,2,0,0,0,0,1,1,1,2,1,0,0,1,1,1,1,2,2,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,2_2
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,2,1,1,0,0,0,2,2,2,0,0,0,0,1,1,2,2,1,0,0,1,1,1,1,2,2,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,0_6
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,1,1,0,0,0,2,2,2,0,0,0,0,1,1,2,2,1,0,0,1,1,1,1,2,2,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,6_0
2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,1,1,0,0,0,2,2,2,0,0,0,0,2,1,2,2,1,0,0,2,1,1,1,2,2,0,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,4_1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,1,1,0,0,0,2,2,2,0,0,0,1,1,1,2,2,1,0,0,2,1,1,1,2,2,0,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,3_1
2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,1,1,0,2,0,2,2,2,0,0,0,2,1,1,2,2,1,0,0,2,1,1,1,2,2,0,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,1_1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,0,2,1,1,1,2,1,0,0,2,1,1,1,1,2,0,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,5_7
2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,0,2,1,1,1,2,2,0,0,2,1,1,1,1,2,2,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,5_0
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,0,2,1,1,1,2,2,0,1,1,1,1,1,1,2,2,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,4_0
2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,2,2,1,1,1,2,2,0,2,1,1,1,1,1,2,2,2,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,7_6
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,2,2,1,1,1,2,2,0,2,1,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_3
2,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,2,2,1,1,1,2,2,0,2,1,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_4
1,0,0,0,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,2,0,1,2,2,0,0,2,2,1,1,1,2,2,0,2,1,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1_5
2,0,0,0,2,1,0,1,0,0,1,0,0,1,2,1,0,0,0,1,0,2,2,1,1,0,2,0,2,2,2,0,0,2,2,2,1,1,2,2,0,2,2,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2_0
1,0,0,0,2,1,0,1,0,0,1,0,0,1,2,1,0,1,0,1,0,2,2,1,1,0,1,0,2,2,2,0,0,2,2,1,1,1,2,2,0,2,2,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2_1
2,0,0,0,2,1,0,1,0,0,1,0,0,1,2,1,0,1,2,1,0,2,2,1,1,0,2,0,2,2,2,0,0,2,2,1,1,1,2,2,0,2,2,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_2
1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,0,1,2,1,0,2,2,1,1,0,2,0,2,2,2,0,0,2,2,1,1,1,2,2,0,2,2,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_0
2,2,0,1,1,1,0,1,0,0,2,0,0,1,2,1,0,1,2,2,0,2,2,1,1,0,2,0,2,2,2,0,0,2,2,1,1,1,2,2,0,2,2,1,1,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,3_6
1,2,0,1,1,1,0,1,0,0,2,0,0,1,2,1,0,1,2,2,0,2,1,1,1,0,2,0,2,2,2,1,0,2,2,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,3_7
2,2,0,1,1,1,0,1,0,0,2,0,0,1,2,1,0,1,2,2,0,2,1,2,1,0,2,0,2,2,2,2,2,2,2,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,3_0
1,2,0,1,1,1,0,1,0,0,2,0,0,1,2,1,0,1,2,2,0,2,1,2,1,1,2,0,2,2,2,2,2,2,1,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1_0
2,2,0,1,1,1,0,1,0,2,2,0,0,1,2,1,0,2,2,2,0,2,1,2,1,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2_3
1,2,0,1,1,1,0,1,0,2,2,0,0,1,2,1,0,2,2,2,1,1,1,2,1,2,2,0,1,1,2,2,2,2,1,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,3_2
2,2,0,1,1,1,0,1,0,2,2,0,0,1,2,1,0,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,4_7
1,2,0,1,1,1,0,1,0,2,2,0,0,1,2,1,0,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_7
2,2,0,1,1,1,0,1,2,2,2,0,0,1,2,2,0,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0_5
1,2,0,1,1,1,1,1,2,2,2,0,0,1,1,1,0,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,6_1
2,2,0,1,1,1,1,1,2,2,2,0,0,1,1,1,0,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1_2
1,2,0,1,1,1,1,1,2,2,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,1,1,7_5
2,2,0,1,1,1,1,1,2,2,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,0,0,0,1,1,1,2,1,1,6_7
1,2,0,1,1,1,1,1,2,2,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,2,1,1,7_1
2,2,0,1,1,1,1,1,2,2,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,2,2,2,2,2,1,1,7_0
1,2,0,1,1,1,1,1,2,2,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1_3
2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,0,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0_1
1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1_7
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_4
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5_5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2_2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_1
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0
2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_2
1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_6
2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0_2
1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5_1
2,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7_7
1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6_4
2,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,5_2
1,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2_4
2,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1_4
1,0,0,1,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1_3
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,7_3
1,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6_3
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,1,0,0,0,0,2,1,2,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,5_0
1,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,1,0,0,0,1,1,1,2,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,6_1
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,1,0,0,0,1,1,2,2,1,1,0,0,0,2,0,2,1,0,1,0,0,0,0,1,0,0,0,1,7_1
1,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,1,0,0,0,1,1,2,2,1,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,2_5
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,2,2,0,0,0,0,0,2,2,1,0,0,0,1,1,2,2,1,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,4_1
1,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,2,2,0,0,0,0,1,1,1,1,0,0,0,1,1,2,2,1,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,6_0
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,2,2,0,0,0,0,1,2,1,1,0,0,0,1,2,2,2,1,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,1_6
1,0,0,1,0,0,0,0,0,2,2,2,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,1,2,1,1,0,0,0,1,2,2,2,1,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,4_5
2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0_4
1,0,0,1,0,1,0,0,0,2,2,2,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,2_1
2,0,0,1,0,1,0,0,0,2,2,2,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,2,2,1,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,2_0
1,0,0,1,0,1,0,0,0,2,1,2,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,2,2,1,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0_7
2,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,0,1,2,0,0,0,0,2,2,2,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,2_6
1,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,0,1,1,1,0,0,0,2,2,2,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,7_0
2,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,0,1,1,1,0,0,0,2,2,2,0,0,0,0,1,2,2,2,2,0,0,1,2,2,2,2,1,0,0,2,2,0,2,1,0,1,0,2,1,0,1,0,0,0,1,2_3
1,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,0,1,2,1,2,2,0,0,1,2,2,1,2,1,0,0,2,2,0,1,1,0,1,0,2,1,0,1,0,0,0,1,7_2
2,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,0,1,2,1,2,2,0,0,1,2,2,1,2,1,0,0,2,2,0,2,1,0,1,0,2,2,2,1,0,0,0,1,6_2
1,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,0,1,1,1,2,2,0,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,3_0
2,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,2,2,1,1,1,1,1,0,2,0,1,1,2,0,0,0,0,1,1,1,2,2,0,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,4_6
1,0,0,1,0,1,0,0,2,2,1,2,1,1,0,2,0,2,2,1,1,1,1,1,0,2,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,1_5
2,0,0,1,0,1,0,0,2,2,1,2,2,2,2,2,0,2,2,1,1,2,1,1,0,2,0,1,2,2,0,0,0,0,1,2,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,4_0
1,0,0,1,0,1,0,0,2,2,1,2,2,2,2,2,0,2,2,1,1,2,1,1,0,2,0,1,2,2,0,0,0,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,0_0
2,2,0,1,0,1,0,0,2,2,2,2,2,2,2,2,0,2,2,2,1,2,1,1,0,2,0,1,2,2,0,0,0,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,0_3
1,2,0,1,1,1,0,0,2,2,2,2,1,1,2,2,0,2,2,2,1,2,1,1,0,2,0,1,2,2,0,0,0,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,2_7
2,2,0,1,1,1,0,0,2,2,2,2,1,1,2,2,0,2,2,2,1,2,2,2,2,2,0,1,2,2,0,0,0,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,3_6
1,2,0,1,1,1,0,0,2,2,2,2,1,1,2,2,0,2,2,2,1,2,1,2,2,2,0,1,2,2,0,1,0,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,3_1
2,2,0,1,1,1,0,0,2,2,2,2,1,1,2,2,0,2,2,2,1,2,1,2,2,2,2,2,2,2,0,1,0,1,2,2,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,3_5
1,2,0,1,1,1,0,0,2,2,2,2,1,1,2,2,0,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,2,2,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,0_5
2,2,0,1,1,1,2,0,2,2,2,2,1,2,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,0,1,2,2,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,0_1
1,2,1,1,1,1,2,0,2,2,2,1,1,2,2,2,0,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,1,2,2,1,1,1,1,0,1,2,1,1,2,1,0,0,2,2,1,1,1,0,1,0,2,2,2,1,0,0,0,1,5_6
